project_id,project_name,state,district,subdivision,block,project_type,contractor,je_incharge,ae_incharge,original_cost_cr,original_duration_months,elapsed_months,cumulative_expenditure_cr,physical_progress_pct,delayed_milestones_count,revisions_count,land_acquisition_risk_score,material_inflation_idx,planned_progress_pct,schedule_variance_pct,spend_burn_rate,cost_overrun_pct,time_overrun_months
BHR_MUZ_2026_3040,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Sahebganj (Muzaffarpur),Bihar,Muzaffarpur,Muzaffarpur West Sub-Div,Sahebganj,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,Afcons Infrastructure,"Er. Manoj Tiwary (Site Camp, Sahebganj)","Er. M. P. Sinha (Div Office, Muzaffarpur)",1260.31,32,28,651.76,49.0,2,1,4.3,128.7,87.5,-38.5,23.28,52.3,30.8
BHR_KAT_2026_3041,Urban Storm Drainage & Flood Embankment Protection - Katihar West Block (Katihar),Bihar,Katihar,Katihar Sadar Sub-Division,Katihar West Block,Urban Storm Drainage & Flood Embankment Protection,Dilip Buildcon Ltd.,"Er. Vikash Kumar (Site Camp, Katihar West Block)","Er. Rajeshwar Prasad (Div Office, Katihar)",987.17,24,15,532.6,56.4,1,0,4.8,116.8,62.5,-6.1,35.51,24.2,13.1
BHR_KAT_2026_3042,National/State Highway 4-Lane Road Work - Katihar East Block (Katihar),Bihar,Katihar,Katihar Sadar Sub-Division,Katihar East Block,National/State Highway 4-Lane Road Work,Bihar Dynamic Infra - Joint Venture,"Er. R. K. Singh (Site Camp, Katihar East Block)","Er. Rajeshwar Prasad (Div Office, Katihar)",3218.85,30,37,1869.69,55.6,1,1,3.7,114.0,100.0,-44.4,50.53,52.3,31.0
BHR_KAI_2026_3043,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Kaimur Central (Kaimur),Bihar,Kaimur,Kaimur Sadar Sub-Division,Kaimur Central,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,Tata Projects Ltd.,"Er. Vikash Kumar (Site Camp, Kaimur Central)","Er. Rajeshwar Prasad (Div Office, Kaimur)",3711.32,55,19,1482.95,31.0,1,1,7.5,110.2,34.5,-3.6,78.05,42.1,19.0
BHR_SHE_2026_3044,Railway Overbridge (ROB) & Flyover Construction - Sheohar South Block (Sheohar),Bihar,Sheohar,Sheohar Rural Sub-Division,Sheohar South Block,Railway Overbridge (ROB) & Flyover Construction,L&T Infrastructure Limited,"Er. Vikash Kumar (Site Camp, Sheohar South Block)","Er. Sunil Verma (Div Office, Sheohar)",548.53,49,4,37.96,7.5,3,0,6.9,123.5,8.2,-0.6,9.49,34.4,20.4
BHR_SHE_2026_3045,Railway Double Line & Track Electrification Work - Sheohar North Block (Sheohar),Bihar,Sheohar,Sheohar Rural Sub-Division,Sheohar North Block,Railway Double Line & Track Electrification Work,Afcons Infrastructure,"Er. Manoj Tiwary (Site Camp, Sheohar North Block)","Er. Sunil Verma (Div Office, Sheohar)",1726.89,36,43,1480.26,82.4,3,0,3.5,114.8,100.0,-17.6,34.42,28.4,23.6
BHR_DAR_2026_3046,Railway Overbridge (ROB) & Flyover Construction - Biraul Block (Darbhanga),Bihar,Darbhanga,Biraul Sub-Div,Biraul Block,Railway Overbridge (ROB) & Flyover Construction,Tata Projects Ltd.,"Er. S. N. Pandey (Site Camp, Biraul Block)","Er. Rajeshwar Prasad (Div Office, Darbhanga)",2724.09,54,24,1107.69,35.6,2,2,6.6,129.0,44.4,-8.8,46.15,58.7,33.6
BHR_SAR_2026_3047,Railway Double Line & Track Electrification Work - Saran (Chhapra) West Block (Saran (Chhapra)),Bihar,Saran (Chhapra),Saran (Chhapra) Sadar Sub-Division,Saran (Chhapra) West Block,Railway Double Line & Track Electrification Work,Bihar Dynamic Infra - Joint Venture,"Er. R. K. Singh (Site Camp, Saran (Chhapra) West Block)","Er. K. K. Jha (Div Office, Saran (Chhapra))",2647.79,33,22,2257.01,66.0,2,0,6.5,109.5,66.7,-0.7,102.59,24.9,12.7
BHR_VAI_2026_3048,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Vaishali (Hajipur) Central (Vaishali (Hajipur)),Bihar,Vaishali (Hajipur),Vaishali (Hajipur) Sadar Sub-Division,Vaishali (Hajipur) Central,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,Bihar Dynamic Infra - Joint Venture,"Er. Manoj Tiwary (Site Camp, Vaishali (Hajipur) Central)","Er. M. P. Sinha (Div Office, Vaishali (Hajipur))",1102.49,56,9,107.59,10.9,3,0,6.9,109.5,16.1,-5.2,11.95,33.2,20.0
BHR_LAK_2026_3049,Railway Overbridge (ROB) & Flyover Construction - Lakhisarai South Block (Lakhisarai),Bihar,Lakhisarai,Lakhisarai Rural Sub-Division,Lakhisarai South Block,Railway Overbridge (ROB) & Flyover Construction,Patel Engineering,"Er. R. K. Singh (Site Camp, Lakhisarai South Block)","Er. K. K. Jha (Div Office, Lakhisarai)",3171.68,57,44,1970.38,62.3,2,0,5.3,121.3,77.2,-14.9,44.78,33.3,22.2
BHR_MUZ_2026_3050,Railway Double Line & Track Electrification Work - Kanti (Muzaffarpur),Bihar,Muzaffarpur,Muzaffarpur East Sub-Div,Kanti,Railway Double Line & Track Electrification Work,NCC Limited,"Er. S. N. Pandey (Site Camp, Kanti)","Er. Sunil Verma (Div Office, Muzaffarpur)",321.52,38,30,329.94,72.7,3,0,9.1,118.4,78.9,-6.2,11.0,45.6,29.3
BHR_GAY_2026_3051,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Mohra (Gaya),Bihar,Gaya,Neemchak Bathani Sub-Div,Mohra,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,Bihar Dynamic Infra - Joint Venture,"Er. Manoj Tiwary (Site Camp, Mohra)","Er. Sunil Verma (Div Office, Gaya)",987.4,56,56,466.79,38.5,5,0,8.6,124.5,100.0,-61.5,8.34,66.8,48.8
BHR_PAT_2026_3052,Railway Overbridge (ROB) & Flyover Construction - Ghoswari (Patna),Bihar,Patna,Barh Sub-Div,Ghoswari,Railway Overbridge (ROB) & Flyover Construction,Tata Projects Ltd.,"Er. S. N. Pandey (Site Camp, Ghoswari)","Er. M. P. Sinha (Div Office, Patna)",2029.82,44,6,353.01,13.8,3,1,6.8,112.5,13.6,0.2,58.84,40.4,26.5
BHR_MAD_2026_3053,Urban Storm Drainage & Flood Embankment Protection - Madhubani North Block (Madhubani),Bihar,Madhubani,Madhubani Rural Sub-Division,Madhubani North Block,Urban Storm Drainage & Flood Embankment Protection,Bihar Dynamic Infra - Joint Venture,"Er. S. N. Pandey (Site Camp, Madhubani North Block)","Er. Rajeshwar Prasad (Div Office, Madhubani)",2319.31,47,15,767.84,24.6,1,1,8.4,123.1,31.9,-7.3,51.19,46.2,29.6
BHR_SAM_2026_3054,Railway Double Line & Track Electrification Work - Samastipur Sadar (Samastipur),Bihar,Samastipur,Samastipur Sadar Sub-Division,Samastipur Sadar,Railway Double Line & Track Electrification Work,NCC Limited,"Er. S. N. Pandey (Site Camp, Samastipur Sadar)","Er. Rajeshwar Prasad (Div Office, Samastipur)",3710.35,34,26,1204.29,33.0,5,0,7.9,134.2,76.5,-43.5,46.32,61.8,40.5
BHR_SHE_2026_3055,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Sheikhpura South Block (Sheikhpura),Bihar,Sheikhpura,Sheikhpura Rural Sub-Division,Sheikhpura South Block,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,L&T Infrastructure Limited,"Er. R. K. Singh (Site Camp, Sheikhpura South Block)","Er. Rajeshwar Prasad (Div Office, Sheikhpura)",3719.73,55,5,386.91,7.5,2,1,8.2,108.5,9.1,-1.6,77.38,43.3,27.1
BHR_PAT_2026_3056,Railway Overbridge (ROB) & Flyover Construction - Paliganj (Patna),Bihar,Patna,Paliganj Sub-Div,Paliganj,Railway Overbridge (ROB) & Flyover Construction,Dilip Buildcon Ltd.,"Er. S. N. Pandey (Site Camp, Paliganj)","Er. M. P. Sinha (Div Office, Patna)",3049.79,46,32,1195.71,45.5,0,0,6.3,136.7,69.6,-24.1,37.37,38.6,18.4
BHR_GOP_2026_3057,Urban Storm Drainage & Flood Embankment Protection - Gopalganj North Block (Gopalganj),Bihar,Gopalganj,Gopalganj Rural Sub-Division,Gopalganj North Block,Urban Storm Drainage & Flood Embankment Protection,NCC Limited,"Er. Manoj Tiwary (Site Camp, Gopalganj North Block)","Er. Rajeshwar Prasad (Div Office, Gopalganj)",289.49,32,16,109.36,29.4,2,1,8.8,137.5,50.0,-20.6,6.84,62.4,40.0
BHR_BUX_2026_3058,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Buxar South Block (Buxar),Bihar,Buxar,Buxar Rural Sub-Division,Buxar South Block,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,Afcons Infrastructure,"Er. S. N. Pandey (Site Camp, Buxar South Block)","Er. Sunil Verma (Div Office, Buxar)",2875.71,28,8,1115.85,29.4,3,1,6.9,137.7,28.6,0.8,139.48,49.1,27.9
BHR_SIT_2026_3059,Railway Overbridge (ROB) & Flyover Construction - Sitamarhi West Block (Sitamarhi),Bihar,Sitamarhi,Sitamarhi Sadar Sub-Division,Sitamarhi West Block,Railway Overbridge (ROB) & Flyover Construction,Dilip Buildcon Ltd.,"Er. Manoj Tiwary (Site Camp, Sitamarhi West Block)","Er. K. K. Jha (Div Office, Sitamarhi)",1653.57,25,12,818.04,39.6,0,0,4.8,121.6,48.0,-8.4,68.17,26.3,9.6
BHR_SIT_2026_3060,Urban Storm Drainage & Flood Embankment Protection - Sitamarhi North Block (Sitamarhi),Bihar,Sitamarhi,Sitamarhi Rural Sub-Division,Sitamarhi North Block,Urban Storm Drainage & Flood Embankment Protection,Dilip Buildcon Ltd.,"Er. R. K. Singh (Site Camp, Sitamarhi North Block)","Er. M. P. Sinha (Div Office, Sitamarhi)",1333.96,47,34,728.23,56.0,0,0,6.9,113.1,72.3,-16.3,21.42,23.4,17.8
BHR_PAT_2026_3061,Urban Storm Drainage & Flood Embankment Protection - Bakhtiarpur (Patna),Bihar,Patna,Barh Sub-Div,Bakhtiarpur,Urban Storm Drainage & Flood Embankment Protection,NCC Limited,"Er. S. N. Pandey (Site Camp, Bakhtiarpur)","Er. Rajeshwar Prasad (Div Office, Patna)",3628.3,53,24,816.03,23.5,2,0,8.6,131.9,45.3,-21.8,34.0,45.0,28.1
BHR_MAD_2026_3062,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Madhubani South Block (Madhubani),Bihar,Madhubani,Madhubani Rural Sub-Division,Madhubani South Block,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,L&T Infrastructure Limited,"Er. R. K. Singh (Site Camp, Madhubani South Block)","Er. Rajeshwar Prasad (Div Office, Madhubani)",182.28,42,42,146.34,90.4,2,1,7.8,119.7,100.0,-9.6,3.48,46.1,29.2
BHR_SAM_2026_3063,National/State Highway 4-Lane Road Work - Samastipur Central (Samastipur),Bihar,Samastipur,Samastipur Sadar Sub-Division,Samastipur Central,National/State Highway 4-Lane Road Work,GVR Infra Projects,"Er. Vikash Kumar (Site Camp, Samastipur Central)","Er. Rajeshwar Prasad (Div Office, Samastipur)",1249.19,53,44,718.47,67.1,5,0,7.2,126.2,83.0,-16.0,16.33,41.4,28.7
BHR_SHE_2026_3064,National/State Highway 4-Lane Road Work - Sheikhpura South Block (Sheikhpura),Bihar,Sheikhpura,Sheikhpura Rural Sub-Division,Sheikhpura South Block,National/State Highway 4-Lane Road Work,Bihar Dynamic Infra - Joint Venture,"Er. S. N. Pandey (Site Camp, Sheikhpura South Block)","Er. K. K. Jha (Div Office, Sheikhpura)",380.58,29,18,114.08,24.4,0,1,3.5,127.7,62.1,-37.7,6.34,51.6,22.1
BHR_VAI_2026_3065,Railway Double Line & Track Electrification Work - Vaishali (Hajipur) Sadar (Vaishali (Hajipur)),Bihar,Vaishali (Hajipur),Vaishali (Hajipur) Sadar Sub-Division,Vaishali (Hajipur) Sadar,Railway Double Line & Track Electrification Work,Tata Projects Ltd.,"Er. A. K. Mishra (Site Camp, Vaishali (Hajipur) Sadar)","Er. M. P. Sinha (Div Office, Vaishali (Hajipur))",800.47,23,16,409.53,40.2,4,0,7.0,136.4,69.6,-29.4,25.6,41.3,29.3
BHR_ARW_2026_3066,Railway Overbridge (ROB) & Flyover Construction - Arwal North Block (Arwal),Bihar,Arwal,Arwal Rural Sub-Division,Arwal North Block,Railway Overbridge (ROB) & Flyover Construction,Patel Engineering,"Er. Vikash Kumar (Site Camp, Arwal North Block)","Er. K. K. Jha (Div Office, Arwal)",2480.72,24,25,1565.65,57.4,1,2,8.5,115.9,100.0,-42.6,62.63,68.2,46.6
BHR_ARA_2026_3067,National/State Highway 4-Lane Road Work - Araria South Block (Araria),Bihar,Araria,Araria Rural Sub-Division,Araria South Block,National/State Highway 4-Lane Road Work,Dilip Buildcon Ltd.,"Er. S. N. Pandey (Site Camp, Araria South Block)","Er. K. K. Jha (Div Office, Araria)",2899.83,48,42,3282.8,88.6,2,0,3.9,110.6,87.5,1.1,78.16,18.7,8.8
BHR_LAK_2026_3068,Railway Double Line & Track Electrification Work - Lakhisarai Rural Area (Lakhisarai),Bihar,Lakhisarai,Lakhisarai Rural Sub-Division,Lakhisarai Rural Area,Railway Double Line & Track Electrification Work,L&T Infrastructure Limited,"Er. R. K. Singh (Site Camp, Lakhisarai Rural Area)","Er. K. K. Jha (Div Office, Lakhisarai)",3656.75,19,23,3302.84,95.8,4,0,4.7,127.6,100.0,-4.2,143.6,36.3,19.3
BHR_KAT_2026_3069,Urban Storm Drainage & Flood Embankment Protection - Katihar Central (Katihar),Bihar,Katihar,Katihar Sadar Sub-Division,Katihar Central,Urban Storm Drainage & Flood Embankment Protection,GVR Infra Projects,"Er. A. K. Mishra (Site Camp, Katihar Central)","Er. M. P. Sinha (Div Office, Katihar)",3053.32,24,16,1658.48,63.3,0,0,6.2,125.1,66.7,-3.4,103.66,25.0,14.4
BHR_MUN_2026_3070,National/State Highway 4-Lane Road Work - Munger North Block (Munger),Bihar,Munger,Munger Rural Sub-Division,Munger North Block,National/State Highway 4-Lane Road Work,Bihar Dynamic Infra - Joint Venture,"Er. S. N. Pandey (Site Camp, Munger North Block)","Er. Rajeshwar Prasad (Div Office, Munger)",2581.41,39,42,1640.11,50.8,2,0,5.0,133.9,100.0,-49.2,39.05,49.3,32.9
BHR_KAI_2026_3071,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Kaimur East Block (Kaimur),Bihar,Kaimur,Kaimur Sadar Sub-Division,Kaimur East Block,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,Afcons Infrastructure,"Er. Manoj Tiwary (Site Camp, Kaimur East Block)","Er. Sunil Verma (Div Office, Kaimur)",2437.54,32,8,573.97,22.8,2,1,7.2,110.5,25.0,-2.2,71.75,37.7,19.9
BHR_BUX_2026_3072,Railway Double Line & Track Electrification Work - Buxar West Block (Buxar),Bihar,Buxar,Buxar Sadar Sub-Division,Buxar West Block,Railway Double Line & Track Electrification Work,GVR Infra Projects,"Er. Vikash Kumar (Site Camp, Buxar West Block)","Er. M. P. Sinha (Div Office, Buxar)",161.0,21,27,193.78,98.0,3,0,5.5,108.4,100.0,-2.0,7.18,30.1,19.6
BHR_MUN_2026_3073,Urban Storm Drainage & Flood Embankment Protection - Munger West Block (Munger),Bihar,Munger,Munger Sadar Sub-Division,Munger West Block,Urban Storm Drainage & Flood Embankment Protection,Afcons Infrastructure,"Er. A. K. Mishra (Site Camp, Munger West Block)","Er. Rajeshwar Prasad (Div Office, Munger)",2079.75,48,16,494.66,17.6,4,0,4.8,117.1,33.3,-15.8,30.92,36.4,25.1
BHR_GOP_2026_3074,National/State Highway 4-Lane Road Work - Gopalganj Rural Area (Gopalganj),Bihar,Gopalganj,Gopalganj Rural Sub-Division,Gopalganj Rural Area,National/State Highway 4-Lane Road Work,Bihar Dynamic Infra - Joint Venture,"Er. R. K. Singh (Site Camp, Gopalganj Rural Area)","Er. Sunil Verma (Div Office, Gopalganj)",3564.18,22,22,3033.91,80.8,3,2,3.9,111.3,100.0,-19.2,137.9,53.7,34.6
BHR_BUX_2026_3075,Railway Overbridge (ROB) & Flyover Construction - Buxar West Block (Buxar),Bihar,Buxar,Buxar Sadar Sub-Division,Buxar West Block,Railway Overbridge (ROB) & Flyover Construction,Patel Engineering,"Er. Manoj Tiwary (Site Camp, Buxar West Block)","Er. Rajeshwar Prasad (Div Office, Buxar)",2453.95,37,35,2620.32,90.0,2,0,5.2,129.4,94.6,-4.6,74.87,29.8,16.0
BHR_LAK_2026_3076,National/State Highway 4-Lane Road Work - Lakhisarai Rural Area (Lakhisarai),Bihar,Lakhisarai,Lakhisarai Rural Sub-Division,Lakhisarai Rural Area,National/State Highway 4-Lane Road Work,Afcons Infrastructure,"Er. S. N. Pandey (Site Camp, Lakhisarai Rural Area)","Er. Sunil Verma (Div Office, Lakhisarai)",3059.64,41,34,1422.73,42.1,1,0,8.7,119.8,82.9,-40.9,41.84,48.7,29.5
BHR_KIS_2026_3077,Urban Storm Drainage & Flood Embankment Protection - Kishanganj South Block (Kishanganj),Bihar,Kishanganj,Kishanganj Rural Sub-Division,Kishanganj South Block,Urban Storm Drainage & Flood Embankment Protection,Patel Engineering,"Er. A. K. Mishra (Site Camp, Kishanganj South Block)","Er. Rajeshwar Prasad (Div Office, Kishanganj)",2307.4,50,9,210.55,9.1,3,0,5.1,132.2,18.0,-8.9,23.39,39.8,20.3
BHR_BHA_2026_3078,Railway Overbridge (ROB) & Flyover Construction - Gopalpur (Bhagalpur),Bihar,Bhagalpur,Naugachia Sub-Div,Gopalpur,Railway Overbridge (ROB) & Flyover Construction,Afcons Infrastructure,"Er. R. K. Singh (Site Camp, Gopalpur)","Er. Sunil Verma (Div Office, Bhagalpur)",1627.19,36,16,680.34,33.4,2,0,6.3,108.9,44.4,-11.0,42.52,23.5,17.3
BHR_LAK_2026_3079,Railway Overbridge (ROB) & Flyover Construction - Lakhisarai North Block (Lakhisarai),Bihar,Lakhisarai,Lakhisarai Rural Sub-Division,Lakhisarai North Block,Railway Overbridge (ROB) & Flyover Construction,Afcons Infrastructure,"Er. S. N. Pandey (Site Camp, Lakhisarai North Block)","Er. M. P. Sinha (Div Office, Lakhisarai)",2381.2,23,7,599.47,19.6,5,1,3.6,115.8,30.4,-10.8,85.64,48.7,29.2
BHR_MUZ_2026_3080,National/State Highway 4-Lane Road Work - Gaighat (Muzaffarpur),Bihar,Muzaffarpur,Muzaffarpur East Sub-Div,Gaighat,National/State Highway 4-Lane Road Work,Tata Projects Ltd.,"Er. Manoj Tiwary (Site Camp, Gaighat)","Er. Rajeshwar Prasad (Div Office, Muzaffarpur)",1480.0,56,36,720.34,36.1,3,3,4.6,133.3,64.3,-28.1,20.01,81.7,48.9
BHR_KIS_2026_3081,National/State Highway 4-Lane Road Work - Kishanganj North Block (Kishanganj),Bihar,Kishanganj,Kishanganj Rural Sub-Division,Kishanganj North Block,National/State Highway 4-Lane Road Work,L&T Infrastructure Limited,"Er. A. K. Mishra (Site Camp, Kishanganj North Block)","Er. Sunil Verma (Div Office, Kishanganj)",3020.9,32,27,2983.86,74.4,4,0,8.9,120.4,84.4,-9.9,110.51,42.6,29.2
BHR_MAD_2026_3082,Railway Double Line & Track Electrification Work - Madhubani South Block (Madhubani),Bihar,Madhubani,Madhubani Rural Sub-Division,Madhubani South Block,Railway Double Line & Track Electrification Work,Dilip Buildcon Ltd.,"Er. S. N. Pandey (Site Camp, Madhubani South Block)","Er. Sunil Verma (Div Office, Madhubani)",665.83,45,37,348.1,61.2,1,0,3.4,115.4,82.2,-21.0,9.41,28.3,16.5
BHR_GAY_2026_3083,Railway Overbridge (ROB) & Flyover Construction - Tekari (Gaya),Bihar,Gaya,Tekari Sub-Div,Tekari,Railway Overbridge (ROB) & Flyover Construction,Dilip Buildcon Ltd.,"Er. S. N. Pandey (Site Camp, Tekari)","Er. Sunil Verma (Div Office, Gaya)",637.49,51,33,510.34,57.1,2,0,3.4,110.4,64.7,-7.6,15.46,21.0,12.8
BHR_SUP_2026_3084,National/State Highway 4-Lane Road Work - Supaul North Block (Supaul),Bihar,Supaul,Supaul Rural Sub-Division,Supaul North Block,National/State Highway 4-Lane Road Work,L&T Infrastructure Limited,"Er. Manoj Tiwary (Site Camp, Supaul North Block)","Er. Rajeshwar Prasad (Div Office, Supaul)",1067.89,22,12,819.46,55.9,1,1,6.7,129.8,54.5,1.4,68.29,41.7,21.6
BHR_PUR_2026_3085,Railway Double Line & Track Electrification Work - Purnia North Block (Purnia),Bihar,Purnia,Purnia Rural Sub-Division,Purnia North Block,Railway Double Line & Track Electrification Work,GVR Infra Projects,"Er. Manoj Tiwary (Site Camp, Purnia North Block)","Er. K. K. Jha (Div Office, Purnia)",1246.01,19,23,1168.12,67.5,3,1,6.3,115.8,100.0,-32.5,50.79,56.9,35.3
BHR_KAT_2026_3086,Railway Double Line & Track Electrification Work - Katihar Rural Area (Katihar),Bihar,Katihar,Katihar Rural Sub-Division,Katihar Rural Area,Railway Double Line & Track Electrification Work,Afcons Infrastructure,"Er. Vikash Kumar (Site Camp, Katihar Rural Area)","Er. K. K. Jha (Div Office, Katihar)",3777.69,44,37,3832.89,78.6,3,0,5.1,129.4,84.1,-5.5,103.59,41.6,22.8
BHR_ROH_2026_3087,Railway Overbridge (ROB) & Flyover Construction - Rohtas East Block (Rohtas),Bihar,Rohtas,Rohtas Sadar Sub-Division,Rohtas East Block,Railway Overbridge (ROB) & Flyover Construction,Tata Projects Ltd.,"Er. S. N. Pandey (Site Camp, Rohtas East Block)","Er. Sunil Verma (Div Office, Rohtas)",744.66,45,15,137.87,18.3,5,1,5.5,124.1,33.3,-15.0,9.19,54.0,40.1
BHR_MAD_2026_3088,Railway Double Line & Track Electrification Work - Madhubani Sadar (Madhubani),Bihar,Madhubani,Madhubani Sadar Sub-Division,Madhubani Sadar,Railway Double Line & Track Electrification Work,NCC Limited,"Er. Vikash Kumar (Site Camp, Madhubani Sadar)","Er. K. K. Jha (Div Office, Madhubani)",936.83,26,9,333.07,34.5,0,0,8.2,116.1,34.6,-0.1,37.01,20.8,13.5
BHR_MUN_2026_3089,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply - Munger West Block (Munger),Bihar,Munger,Munger Sadar Sub-Division,Munger West Block,Har Ghar Nal Ka Jal Mega Overhead Water Tank & Supply,NCC Limited,"Er. S. N. Pandey (Site Camp, Munger West Block)","Er. K. K. Jha (Div Office, Munger)",3031.86,40,43,2640.45,64.1,3,0,5.6,118.6,100.0,-35.9,61.41,44.0,32.0
BHR_NAW_2026_3090,Urban Storm Drainage & Flood Embankment Protection - Nawada South Block (Nawada),Bihar,Nawada,Nawada Rural Sub-Division,Nawada South Block,Urban Storm Drainage & Flood Embankment Protection,Patel Engineering,"Er. Vikash Kumar (Site Camp, Nawada South Block)","Er. M. P. Sinha (Div Office, Nawada)",544.57,50,23,281.81,41.3,5,0,5.2,108.2,46.0,-4.7,12.25,28.0,25.0
BHR_KAT_2026_3091,Urban Storm Drainage & Flood Embankment Protection - Katihar North Block (Katihar),Bihar,Katihar,Katihar Rural Sub-Division,Katihar North Block,Urban Storm Drainage & Flood Embankment Protection,Bihar Dynamic Infra - Joint Venture,"Er. Vikash Kumar (Site Camp, Katihar North Block)","Er. Sunil Verma (Div Office, Katihar)",2223.98,36,18,1101.1,42.1,4,0,8.6,129.4,50.0,-7.9,61.17,50.3,29.0
BHR_BHA_2026_3092,Railway Overbridge (ROB) & Flyover Construction - Gopalpur (Bhagalpur),Bihar,Bhagalpur,Naugachia Sub-Div,Gopalpur,Railway Overbridge (ROB) & Flyover Construction,Tata Projects Ltd.,"Er. A. K. Mishra (Site Camp, Gopalpur)","Er. K. K. Jha (Div Office, Bhagalpur)",1500.83,44,38,1445.14,84.0,4,1,8.7,133.9,86.4,-2.4,38.03,58.6,38.4
BHR_JEH_2026_3093,Urban Storm Drainage & Flood Embankment Protection - Jehanabad Central (Jehanabad),Bihar,Jehanabad,Jehanabad Sadar Sub-Division,Jehanabad Central,Urban Storm Drainage & Flood Embankment Protection,NCC Limited,"Er. S. N. Pandey (Site Camp, Jehanabad Central)","Er. Rajeshwar Prasad (Div Office, Jehanabad)",1803.01,45,5,192.8,11.0,4,2,7.3,111.2,11.1,-0.1,38.56,62.3,42.2
BHR_BHO_2026_3094,Railway Double Line & Track Electrification Work - Bhojpur Central (Bhojpur),Bihar,Bhojpur,Bhojpur Sadar Sub-Division,Bhojpur Central,Railway Double Line & Track Electrification Work,Tata Projects Ltd.,"Er. Manoj Tiwary (Site Camp, Bhojpur Central)","Er. Rajeshwar Prasad (Div Office, Bhojpur)",1502.75,56,31,504.08,39.4,3,0,4.1,125.5,55.4,-15.9,16.26,33.3,23.0
